revenue_id,usage_id,job_id,asset_id,equipment_type,usage_date,actual_hours,billable_hours,rate_used_cents,rate_source,hire_revenue_cents,float_applied_cents,total_revenue_cents,gst_output_cents,tax_code,bas_g1_cents,bas_1a_cents
REV00581,USE00484,JOB0015,EX002,20T Excavator,2026-03-27,6.5,8.0,15000,Rate card,120000,60000,180000,18000,GST,180000,18000
REV00582,USE00476,JOB0015,EX004,35T Excavator,2026-03-27,10.0,10.0,17000,Rate card,170000,70000,240000,24000,GST,240000,24000
REV00583,USE00847,JOB0027,CP001,Compactor 815F,2026-03-27,9.0,9.0,23000,Rate card,207000,80000,287000,28700,GST,287000,28700
REV00584,USE00861,JOB0027,DZ001,Dozer D6,2026-03-27,12.0,12.0,23000,Rate card,276000,90000,366000,36600,GST,366000,36600
REV00585,USE00889,JOB0027,EX004,35T Excavator,2026-03-27,6.5,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00586,USE00875,JOB0027,EX005,50T Excavator,2026-03-27,11.0,11.0,22977,Override,252747,90000,342747,34275,GST,342747,34275
REV00587,USE00945,JOB0029,DZ001,Dozer D6,2026-03-27,9.5,9.5,21574,Override,204953,90000,294953,29495,GST,294953,29495
REV00588,USE00958,JOB0029,EX003,26T Excavator,2026-03-27,10.5,10.5,15000,Rate card,157500,65000,222500,22250,GST,222500,22250
REV00589,USE00984,JOB0029,EX004,35T Excavator,2026-03-27,7.0,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00590,USE00971,JOB0029,GR001,Grader 12M,2026-03-27,9.5,9.5,19000,Rate card,180500,0,180500,18050,GST,180500,18050
REV00591,USE00932,JOB0029,LD002,Loader 4m,2026-03-27,11.0,11.0,18000,Rate card,198000,0,198000,19800,GST,198000,19800
REV00592,USE00278,JOB0009,BC001,Bobcat+8T Tipper,2026-03-28,9.0,9.0,14500,Rate card,130500,50000,180500,18050,GST,180500,18050
REV00593,USE00250,JOB0009,CP001,Compactor 815F,2026-03-28,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00594,USE00264,JOB0009,GR001,Grader 12M,2026-03-28,10.0,10.0,19000,Rate card,190000,80000,270000,27000,GST,270000,27000
REV00595,USE00292,JOB0009,LD001,Loader 3m,2026-03-28,10.0,10.0,16000,Rate card,160000,65000,225000,22500,GST,225000,22500
REV00596,USE00306,JOB0009,LD002,Loader 4m,2026-03-28,8.0,8.0,18249,Override,145992,70000,215992,21599,GST,215992,21599
REV00597,USE00424,JOB0012,CP001,Compactor 815F,2026-03-28,12.0,12.0,23000,Rate card,276000,0,276000,27600,GST,276000,27600
REV00598,USE00408,JOB0012,DZ001,Dozer D6,2026-03-28,9.0,9.0,23000,Rate card,207000,90000,297000,29700,GST,297000,29700
REV00599,USE00392,JOB0012,EX002,20T Excavator,2026-03-28,9.0,9.0,15000,Rate card,135000,60000,195000,19500,GST,195000,19500
REV00600,USE00493,JOB0015,BC001,Bobcat+8T Tipper,2026-03-28,12.0,12.0,15728,Override,188736,50000,238736,23874,GST,238736,23874
REV00601,USE00485,JOB0015,EX002,20T Excavator,2026-03-28,8.5,8.5,15000,Rate card,127500,60000,187500,18750,GST,187500,18750
REV00602,USE00477,JOB0015,EX004,35T Excavator,2026-03-28,8.5,8.5,17000,Rate card,144500,70000,214500,21450,GST,214500,21450
REV00603,USE00848,JOB0027,CP001,Compactor 815F,2026-03-28,6.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00604,USE00862,JOB0027,DZ001,Dozer D6,2026-03-28,9.5,9.5,23000,Rate card,218500,90000,308500,30850,GST,308500,30850
REV00605,USE00890,JOB0027,EX004,35T Excavator,2026-03-28,6.0,6.0,17000,Rate card,102000,70000,172000,17200,GST,172000,17200
REV00606,USE00876,JOB0027,EX005,50T Excavator,2026-03-28,9.0,9.0,22977,Override,206793,0,206793,20679,GST,206793,20679
REV00607,USE00946,JOB0029,DZ001,Dozer D6,2026-03-28,8.5,8.5,21574,Override,183379,90000,273379,27338,GST,273379,27338
REV00608,USE00959,JOB0029,EX003,26T Excavator,2026-03-28,10.5,10.5,15000,Rate card,157500,0,157500,15750,GST,157500,15750
REV00609,USE00985,JOB0029,EX004,35T Excavator,2026-03-28,8.5,8.5,17000,Rate card,144500,70000,214500,21450,GST,214500,21450
REV00610,USE00972,JOB0029,GR001,Grader 12M,2026-03-28,8.5,8.5,19000,Rate card,161500,80000,241500,24150,GST,241500,24150
REV00611,USE00933,JOB0029,LD002,Loader 4m,2026-03-28,8.0,8.0,18000,Rate card,144000,70000,214000,21400,GST,214000,21400
REV00612,USE00279,JOB0009,BC001,Bobcat+8T Tipper,2026-03-30,9.5,9.5,14500,Rate card,137750,50000,187750,18775,GST,187750,18775
REV00613,USE00251,JOB0009,CP001,Compactor 815F,2026-03-30,9.0,9.0,23000,Rate card,207000,80000,287000,28700,GST,287000,28700
REV00614,USE00265,JOB0009,GR001,Grader 12M,2026-03-30,8.0,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV00615,USE00293,JOB0009,LD001,Loader 3m,2026-03-30,8.0,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV00616,USE00307,JOB0009,LD002,Loader 4m,2026-03-30,9.0,9.0,18249,Override,164241,70000,234241,23424,GST,234241,23424
REV00617,USE00425,JOB0012,CP001,Compactor 815F,2026-03-30,8.5,8.5,23000,Rate card,195500,0,195500,19550,GST,195500,19550
REV00618,USE00409,JOB0012,DZ001,Dozer D6,2026-03-30,10.5,10.5,23000,Rate card,241500,90000,331500,33150,GST,331500,33150
REV00619,USE00393,JOB0012,EX002,20T Excavator,2026-03-30,8.5,8.5,15000,Rate card,127500,60000,187500,18750,GST,187500,18750
REV00620,USE00494,JOB0015,BC001,Bobcat+8T Tipper,2026-03-30,8.5,8.5,15728,Override,133688,50000,183688,18369,GST,183688,18369
REV00621,USE00486,JOB0015,EX002,20T Excavator,2026-03-30,8.5,8.5,15000,Rate card,127500,60000,187500,18750,GST,187500,18750
REV00622,USE00478,JOB0015,EX004,35T Excavator,2026-03-30,9.0,9.0,17000,Rate card,153000,70000,223000,22300,GST,223000,22300
REV00623,USE00849,JOB0027,CP001,Compactor 815F,2026-03-30,7.5,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00624,USE00863,JOB0027,DZ001,Dozer D6,2026-03-30,8.0,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV00625,USE00891,JOB0027,EX004,35T Excavator,2026-03-30,11.5,11.5,17000,Rate card,195500,70000,265500,26550,GST,265500,26550
REV00626,USE00877,JOB0027,EX005,50T Excavator,2026-03-30,7.0,8.0,22977,Override,183816,0,183816,18382,GST,183816,18382
REV00627,USE00947,JOB0029,DZ001,Dozer D6,2026-03-30,9.0,9.0,21574,Override,194166,90000,284166,28417,GST,284166,28417
REV00628,USE00960,JOB0029,EX003,26T Excavator,2026-03-30,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV00629,USE00986,JOB0029,EX004,35T Excavator,2026-03-30,7.5,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00630,USE00973,JOB0029,GR001,Grader 12M,2026-03-30,8.5,8.5,19000,Rate card,161500,80000,241500,24150,GST,241500,24150
REV00631,USE00934,JOB0029,LD002,Loader 4m,2026-03-30,10.0,10.0,18000,Rate card,180000,70000,250000,25000,GST,250000,25000
REV00632,USE00280,JOB0009,BC001,Bobcat+8T Tipper,2026-03-31,7.0,8.0,14500,Rate card,116000,50000,166000,16600,GST,166000,16600
REV00633,USE00252,JOB0009,CP001,Compactor 815F,2026-03-31,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00634,USE00266,JOB0009,GR001,Grader 12M,2026-03-31,11.5,11.5,19000,Rate card,218500,80000,298500,29850,GST,298500,29850
REV00635,USE00294,JOB0009,LD001,Loader 3m,2026-03-31,8.5,8.5,16000,Rate card,136000,0,136000,13600,GST,136000,13600
REV00636,USE00308,JOB0009,LD002,Loader 4m,2026-03-31,9.5,9.5,18249,Override,173366,70000,243366,24337,GST,243366,24337
REV00637,USE00426,JOB0012,CP001,Compactor 815F,2026-03-31,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV00638,USE00410,JOB0012,DZ001,Dozer D6,2026-03-31,11.0,11.0,23000,Rate card,253000,90000,343000,34300,GST,343000,34300
REV00639,USE00394,JOB0012,EX002,20T Excavator,2026-03-31,8.5,8.5,15000,Rate card,127500,60000,187500,18750,GST,187500,18750
REV00640,USE00495,JOB0015,BC001,Bobcat+8T Tipper,2026-03-31,9.5,9.5,15728,Override,149416,50000,199416,19942,GST,199416,19942
REV00641,USE00487,JOB0015,EX002,20T Excavator,2026-03-31,9.5,9.5,15000,Rate card,142500,60000,202500,20250,GST,202500,20250
REV00642,USE00479,JOB0015,EX004,35T Excavator,2026-03-31,11.0,11.0,17000,Rate card,187000,70000,257000,25700,GST,257000,25700
REV00643,USE00850,JOB0027,CP001,Compactor 815F,2026-03-31,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00644,USE00864,JOB0027,DZ001,Dozer D6,2026-03-31,10.5,10.5,23000,Rate card,241500,90000,331500,33150,GST,331500,33150
REV00645,USE00892,JOB0027,EX004,35T Excavator,2026-03-31,10.0,10.0,17000,Rate card,170000,70000,240000,24000,GST,240000,24000
REV00646,USE00878,JOB0027,EX005,50T Excavator,2026-03-31,10.5,10.5,22977,Override,241258,0,241258,24126,GST,241258,24126
REV00647,USE00948,JOB0029,DZ001,Dozer D6,2026-03-31,9.5,9.5,21574,Override,204953,90000,294953,29495,GST,294953,29495
REV00648,USE00961,JOB0029,EX003,26T Excavator,2026-03-31,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV00649,USE00987,JOB0029,EX004,35T Excavator,2026-03-31,10.5,10.5,17000,Rate card,178500,70000,248500,24850,GST,248500,24850
REV00650,USE00974,JOB0029,GR001,Grader 12M,2026-03-31,8.5,8.5,19000,Rate card,161500,80000,241500,24150,GST,241500,24150
REV00651,USE00935,JOB0029,LD002,Loader 4m,2026-03-31,7.5,8.0,18000,Rate card,144000,70000,214000,21400,GST,214000,21400
REV00652,USE00281,JOB0009,BC001,Bobcat+8T Tipper,2026-04-01,10.5,10.5,14500,Rate card,152250,50000,202250,20225,GST,202250,20225
REV00653,USE00253,JOB0009,CP001,Compactor 815F,2026-04-01,11.5,11.5,23000,Rate card,264500,80000,344500,34450,GST,344500,34450
REV00654,USE00267,JOB0009,GR001,Grader 12M,2026-04-01,10.0,10.0,19000,Rate card,190000,80000,270000,27000,GST,270000,27000
REV00655,USE00295,JOB0009,LD001,Loader 3m,2026-04-01,6.5,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV00656,USE00309,JOB0009,LD002,Loader 4m,2026-04-01,9.0,9.0,18249,Override,164241,70000,234241,23424,GST,234241,23424
REV00657,USE00427,JOB0012,CP001,Compactor 815F,2026-04-01,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV00658,USE00411,JOB0012,DZ001,Dozer D6,2026-04-01,9.5,9.5,23000,Rate card,218500,90000,308500,30850,GST,308500,30850
REV00659,USE00395,JOB0012,EX002,20T Excavator,2026-04-01,9.0,9.0,15000,Rate card,135000,60000,195000,19500,GST,195000,19500
REV00660,USE00496,JOB0015,BC001,Bobcat+8T Tipper,2026-04-01,10.0,10.0,15728,Override,157280,50000,207280,20728,GST,207280,20728
REV00661,USE00488,JOB0015,EX002,20T Excavator,2026-04-01,10.0,10.0,15000,Rate card,150000,60000,210000,21000,GST,210000,21000
REV00662,USE00480,JOB0015,EX004,35T Excavator,2026-04-01,11.5,11.5,17000,Rate card,195500,70000,265500,26550,GST,265500,26550
REV00663,USE00851,JOB0027,CP001,Compactor 815F,2026-04-01,9.0,9.0,23000,Rate card,207000,80000,287000,28700,GST,287000,28700
REV00664,USE00865,JOB0027,DZ001,Dozer D6,2026-04-01,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV00665,USE00893,JOB0027,EX004,35T Excavator,2026-04-01,8.5,8.5,17000,Rate card,144500,70000,214500,21450,GST,214500,21450
REV00666,USE00879,JOB0027,EX005,50T Excavator,2026-04-01,10.5,10.5,22977,Override,241258,0,241258,24126,GST,241258,24126
REV00667,USE00949,JOB0029,DZ001,Dozer D6,2026-04-01,10.5,10.5,21574,Override,226527,90000,316527,31653,GST,316527,31653
REV00668,USE00962,JOB0029,EX003,26T Excavator,2026-04-01,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV00669,USE00988,JOB0029,EX004,35T Excavator,2026-04-01,7.0,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00670,USE00975,JOB0029,GR001,Grader 12M,2026-04-01,6.5,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV00671,USE00936,JOB0029,LD002,Loader 4m,2026-04-01,8.5,8.5,18000,Rate card,153000,70000,223000,22300,GST,223000,22300
REV00672,USE00154,JOB0006,CP001,Compactor 815F,2026-04-02,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00673,USE00142,JOB0006,EX001,13T Excavator,2026-04-02,10.0,10.0,14000,Rate card,140000,50000,190000,19000,GST,190000,19000
REV00674,USE00160,JOB0006,GR001,Grader 12M,2026-04-02,8.5,8.5,19000,Rate card,161500,0,161500,16150,GST,161500,16150
REV00675,USE00148,JOB0006,LD002,Loader 4m,2026-04-02,9.0,9.0,18000,Rate card,162000,0,162000,16200,GST,162000,16200
REV00676,USE00282,JOB0009,BC001,Bobcat+8T Tipper,2026-04-02,8.0,8.0,14500,Rate card,116000,50000,166000,16600,GST,166000,16600
REV00677,USE00254,JOB0009,CP001,Compactor 815F,2026-04-02,7.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00678,USE00268,JOB0009,GR001,Grader 12M,2026-04-02,10.5,10.5,19000,Rate card,199500,80000,279500,27950,GST,279500,27950
REV00679,USE00296,JOB0009,LD001,Loader 3m,2026-04-02,10.0,10.0,16000,Rate card,160000,0,160000,16000,GST,160000,16000
REV00680,USE00310,JOB0009,LD002,Loader 4m,2026-04-02,10.0,10.0,18249,Override,182490,70000,252490,25249,GST,252490,25249
REV00681,USE00428,JOB0012,CP001,Compactor 815F,2026-04-02,7.5,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV00682,USE00412,JOB0012,DZ001,Dozer D6,2026-04-02,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV00683,USE00396,JOB0012,EX002,20T Excavator,2026-04-02,9.5,9.5,15000,Rate card,142500,60000,202500,20250,GST,202500,20250
REV00684,USE00497,JOB0015,BC001,Bobcat+8T Tipper,2026-04-02,9.0,9.0,15728,Override,141552,50000,191552,19155,GST,191552,19155
REV00685,USE00489,JOB0015,EX002,20T Excavator,2026-04-02,8.5,8.5,15000,Rate card,127500,60000,187500,18750,GST,187500,18750
REV00686,USE00481,JOB0015,EX004,35T Excavator,2026-04-02,9.5,9.5,17000,Rate card,161500,70000,231500,23150,GST,231500,23150
REV00687,USE00852,JOB0027,CP001,Compactor 815F,2026-04-02,11.0,11.0,23000,Rate card,253000,80000,333000,33300,GST,333000,33300
REV00688,USE00866,JOB0027,DZ001,Dozer D6,2026-04-02,8.0,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV00689,USE00894,JOB0027,EX004,35T Excavator,2026-04-02,10.5,10.5,17000,Rate card,178500,70000,248500,24850,GST,248500,24850
REV00690,USE00880,JOB0027,EX005,50T Excavator,2026-04-02,7.0,8.0,22977,Override,183816,0,183816,18382,GST,183816,18382
REV00691,USE00920,JOB0028,DZ001,Dozer D6,2026-04-02,11.5,11.5,23000,Rate card,264500,90000,354500,35450,GST,354500,35450
REV00692,USE00899,JOB0028,EX001,13T Excavator,2026-04-02,11.0,11.0,14000,Rate card,154000,50000,204000,20400,GST,204000,20400
REV00693,USE00906,JOB0028,EX002,20T Excavator,2026-04-02,8.5,8.5,14698,Override,124933,60000,184933,18493,GST,184933,18493
REV00694,USE00913,JOB0028,EX004,35T Excavator,2026-04-02,8.5,8.5,17000,Rate card,144500,70000,214500,21450,GST,214500,21450
REV00695,USE00950,JOB0029,DZ001,Dozer D6,2026-04-02,6.0,6.0,21574,Override,129444,90000,219444,21944,GST,219444,21944
REV00696,USE00963,JOB0029,EX003,26T Excavator,2026-04-02,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV00697,USE00989,JOB0029,EX004,35T Excavator,2026-04-02,10.0,10.0,17000,Rate card,170000,70000,240000,24000,GST,240000,24000
REV00698,USE00976,JOB0029,GR001,Grader 12M,2026-04-02,8.0,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV00699,USE00937,JOB0029,LD002,Loader 4m,2026-04-02,9.0,9.0,18000,Rate card,162000,70000,232000,23200,GST,232000,23200
REV00700,USE00155,JOB0006,CP001,Compactor 815F,2026-04-03,9.5,9.5,23000,Rate card,218500,80000,298500,29850,GST,298500,29850
REV00701,USE00143,JOB0006,EX001,13T Excavator,2026-04-03,8.5,8.5,14000,Rate card,119000,50000,169000,16900,GST,169000,16900
REV00702,USE00161,JOB0006,GR001,Grader 12M,2026-04-03,9.5,9.5,19000,Rate card,180500,0,180500,18050,GST,180500,18050
REV00703,USE00149,JOB0006,LD002,Loader 4m,2026-04-03,10.0,10.0,18000,Rate card,180000,0,180000,18000,GST,180000,18000
REV00704,USE00283,JOB0009,BC001,Bobcat+8T Tipper,2026-04-03,7.5,8.0,14500,Rate card,116000,50000,166000,16600,GST,166000,16600
REV00705,USE00255,JOB0009,CP001,Compactor 815F,2026-04-03,8.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00706,USE00269,JOB0009,GR001,Grader 12M,2026-04-03,10.5,10.5,19000,Rate card,199500,80000,279500,27950,GST,279500,27950
REV00707,USE00297,JOB0009,LD001,Loader 3m,2026-04-03,6.5,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV00708,USE00311,JOB0009,LD002,Loader 4m,2026-04-03,11.0,11.0,18249,Override,200739,70000,270739,27074,GST,270739,27074
REV00709,USE00498,JOB0015,BC001,Bobcat+8T Tipper,2026-04-03,8.5,8.5,15728,Override,133688,50000,183688,18369,GST,183688,18369
REV00710,USE00490,JOB0015,EX002,20T Excavator,2026-04-03,9.0,9.0,15000,Rate card,135000,60000,195000,19500,GST,195000,19500
REV00711,USE00482,JOB0015,EX004,35T Excavator,2026-04-03,8.0,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00712,USE00853,JOB0027,CP001,Compactor 815F,2026-04-03,8.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00713,USE00867,JOB0027,DZ001,Dozer D6,2026-04-03,6.0,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV00714,USE00895,JOB0027,EX004,35T Excavator,2026-04-03,7.0,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00715,USE00881,JOB0027,EX005,50T Excavator,2026-04-03,9.0,9.0,22977,Override,206793,0,206793,20679,GST,206793,20679
REV00716,USE00921,JOB0028,DZ001,Dozer D6,2026-04-03,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV00717,USE00900,JOB0028,EX001,13T Excavator,2026-04-03,10.0,10.0,14000,Rate card,140000,50000,190000,19000,GST,190000,19000
REV00718,USE00907,JOB0028,EX002,20T Excavator,2026-04-03,7.5,8.0,14698,Override,117584,60000,177584,17758,GST,177584,17758
REV00719,USE00914,JOB0028,EX004,35T Excavator,2026-04-03,8.0,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00720,USE00951,JOB0029,DZ001,Dozer D6,2026-04-03,8.5,8.5,21574,Override,183379,90000,273379,27338,GST,273379,27338
REV00721,USE00964,JOB0029,EX003,26T Excavator,2026-04-03,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV00722,USE00990,JOB0029,EX004,35T Excavator,2026-04-03,9.0,9.0,17000,Rate card,153000,70000,223000,22300,GST,223000,22300
REV00723,USE00977,JOB0029,GR001,Grader 12M,2026-04-03,8.0,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV00724,USE00938,JOB0029,LD002,Loader 4m,2026-04-03,9.5,9.5,18000,Rate card,171000,70000,241000,24100,GST,241000,24100
REV00725,USE00156,JOB0006,CP001,Compactor 815F,2026-04-04,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00726,USE00144,JOB0006,EX001,13T Excavator,2026-04-04,11.0,11.0,14000,Rate card,154000,50000,204000,20400,GST,204000,20400
REV00727,USE00162,JOB0006,GR001,Grader 12M,2026-04-04,7.5,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV00728,USE00150,JOB0006,LD002,Loader 4m,2026-04-04,8.0,8.0,18000,Rate card,144000,0,144000,14400,GST,144000,14400
REV00729,USE00284,JOB0009,BC001,Bobcat+8T Tipper,2026-04-04,11.5,11.5,14500,Rate card,166750,50000,216750,21675,GST,216750,21675
REV00730,USE00256,JOB0009,CP001,Compactor 815F,2026-04-04,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00731,USE00270,JOB0009,GR001,Grader 12M,2026-04-04,7.0,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV00732,USE00298,JOB0009,LD001,Loader 3m,2026-04-04,8.0,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV00733,USE00312,JOB0009,LD002,Loader 4m,2026-04-04,8.5,8.5,18249,Override,155116,70000,225116,22512,GST,225116,22512
REV00734,USE00854,JOB0027,CP001,Compactor 815F,2026-04-04,7.0,7.0,23000,Rate card,161000,80000,241000,24100,GST,241000,24100
REV00735,USE00868,JOB0027,DZ001,Dozer D6,2026-04-04,8.0,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV00736,USE00896,JOB0027,EX004,35T Excavator,2026-04-04,8.0,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00737,USE00882,JOB0027,EX005,50T Excavator,2026-04-04,11.0,11.0,22977,Override,252747,0,252747,25275,GST,252747,25275
REV00738,USE00922,JOB0028,DZ001,Dozer D6,2026-04-04,9.0,9.0,23000,Rate card,207000,90000,297000,29700,GST,297000,29700
REV00739,USE00901,JOB0028,EX001,13T Excavator,2026-04-04,11.0,11.0,14000,Rate card,154000,50000,204000,20400,GST,204000,20400
REV00740,USE00908,JOB0028,EX002,20T Excavator,2026-04-04,10.0,10.0,14698,Override,146980,0,146980,14698,GST,146980,14698
REV00741,USE00915,JOB0028,EX004,35T Excavator,2026-04-04,9.0,9.0,17000,Rate card,153000,70000,223000,22300,GST,223000,22300
REV00742,USE00952,JOB0029,DZ001,Dozer D6,2026-04-04,10.5,10.5,21574,Override,226527,90000,316527,31653,GST,316527,31653
REV00743,USE00965,JOB0029,EX003,26T Excavator,2026-04-04,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV00744,USE00991,JOB0029,EX004,35T Excavator,2026-04-04,9.5,9.5,17000,Rate card,161500,70000,231500,23150,GST,231500,23150
REV00745,USE00978,JOB0029,GR001,Grader 12M,2026-04-04,9.0,9.0,19000,Rate card,171000,80000,251000,25100,GST,251000,25100
REV00746,USE00939,JOB0029,LD002,Loader 4m,2026-04-04,7.0,8.0,18000,Rate card,144000,70000,214000,21400,GST,214000,21400
REV00747,USE00157,JOB0006,CP001,Compactor 815F,2026-04-06,8.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00748,USE00145,JOB0006,EX001,13T Excavator,2026-04-06,7.5,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00749,USE00163,JOB0006,GR001,Grader 12M,2026-04-06,7.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV00750,USE00151,JOB0006,LD002,Loader 4m,2026-04-06,7.5,8.0,18000,Rate card,144000,0,144000,14400,GST,144000,14400
REV00751,USE00285,JOB0009,BC001,Bobcat+8T Tipper,2026-04-06,11.5,11.5,14500,Rate card,166750,0,166750,16675,GST,166750,16675
REV00752,USE00257,JOB0009,CP001,Compactor 815F,2026-04-06,9.0,9.0,23000,Rate card,207000,80000,287000,28700,GST,287000,28700
REV00753,USE00271,JOB0009,GR001,Grader 12M,2026-04-06,8.5,8.5,19000,Rate card,161500,80000,241500,24150,GST,241500,24150
REV00754,USE00299,JOB0009,LD001,Loader 3m,2026-04-06,8.0,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV00755,USE00313,JOB0009,LD002,Loader 4m,2026-04-06,7.5,8.0,18249,Override,145992,70000,215992,21599,GST,215992,21599
REV00756,USE00503,JOB0016,CP001,Compactor 815F,2026-04-06,7.5,8.0,23000,Rate card,184000,160000,344000,34400,GST,344000,34400
REV00757,USE00499,JOB0016,EX001,13T Excavator,2026-04-06,7.5,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00758,USE00501,JOB0016,EX005,50T Excavator,2026-04-06,7.0,8.0,21000,Rate card,168000,180000,348000,34800,GST,348000,34800
REV00759,USE00587,JOB0018,CP001,Compactor 815F,2026-04-06,10.0,10.0,23000,Rate card,230000,80000,310000,31000,GST,310000,31000
REV00760,USE00575,JOB0018,DT001,Dump Truck 30T,2026-04-06,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV00761,USE00623,JOB0018,EX001,13T Excavator,2026-04-06,6.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00762,USE00599,JOB0018,EX002,20T Excavator,2026-04-06,7.5,8.0,15000,Rate card,120000,60000,180000,18000,GST,180000,18000
REV00763,USE00611,JOB0018,LD002,Loader 4m,2026-04-06,9.0,9.0,15841,Override,142569,70000,212569,21257,GST,212569,21257
REV00764,USE00855,JOB0027,CP001,Compactor 815F,2026-04-06,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00765,USE00869,JOB0027,DZ001,Dozer D6,2026-04-06,9.0,9.0,23000,Rate card,207000,90000,297000,29700,GST,297000,29700
REV00766,USE00897,JOB0027,EX004,35T Excavator,2026-04-06,10.0,10.0,17000,Rate card,170000,70000,240000,24000,GST,240000,24000
REV00767,USE00883,JOB0027,EX005,50T Excavator,2026-04-06,7.5,8.0,22977,Override,183816,90000,273816,27382,GST,273816,27382
REV00768,USE00923,JOB0028,DZ001,Dozer D6,2026-04-06,6.0,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV00769,USE00902,JOB0028,EX001,13T Excavator,2026-04-06,8.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00770,USE00909,JOB0028,EX002,20T Excavator,2026-04-06,10.0,10.0,14698,Override,146980,60000,206980,20698,GST,206980,20698
REV00771,USE00916,JOB0028,EX004,35T Excavator,2026-04-06,9.0,9.0,17000,Rate card,153000,70000,223000,22300,GST,223000,22300
REV00772,USE00082,JOB0004,BC001,Bobcat+8T Tipper,2026-04-07,9.5,9.5,14500,Rate card,137750,50000,187750,18775,GST,187750,18775
REV00773,USE00090,JOB0004,EX003,26T Excavator,2026-04-07,12.0,12.0,15000,Rate card,180000,65000,245000,24500,GST,245000,24500
REV00774,USE00086,JOB0004,EX005,50T Excavator,2026-04-07,8.5,8.5,21000,Rate card,178500,0,178500,17850,GST,178500,17850
REV00775,USE00094,JOB0004,LD002,Loader 4m,2026-04-07,11.0,11.0,18000,Rate card,198000,70000,268000,26800,GST,268000,26800
